atlas_id,sample_id,study_id,data_source,organ,subtype,grade,sample_type,annotation_confidence,qc_flag,LibraryStrategy,spots,bases,SampleName,Experiment,BioProject,BioSample,collection_date,atlas_version,Run,ReleaseDate,LoadDate,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,LibraryName,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,Study_Pubmed_id,ProjectID,Sample,SampleType,TaxID,ScientificName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,GSM,is_NEN,matched_cell_line,nen_class,title,summary,geo_id,n_samples,platform,pubmed_id
NETA_000022,GSE135222,GSE135222,GEO,Lung,Unknown,Unknown,Primary_Tumor,Low,FALSE,NA,NA,NA,GSE135222,GSE135222,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DNA methylation loss coupled with mitotic cell division promotes immune evasion of tumours with high mutation load [RNA-seq],"Mitotic cell division increases tumour mutation burden and copy number load, predictive markers of the clinical benefit of immunotherapy. Cell division correlates also with genomic demethylation involving methylation loss in late-replicating partial methylation domains. Here we find that immunomodulatory pathway genes are concentrated in these domains and transcriptionally repressed in demethylated tumours with CpG island promoter hypermethylation. Global methylation loss correlated with immune evasion signatures independently of mutation burden and aneuploidy. Methylome data of our cohort (n = 60) and a published cohort (n = 81) in lung cancer and a melanoma cohort (n = 40) consistently demonstrated that genomic methylation alterations counteract the contribution of high mutation burden and increase immunotherapeutic resistance. Higher predictive power was observed for methylation loss than mutation burden. We also found that genomic hypomethylation correlates with the immune escape signatures of aneuploid tumours. Hence, DNA methylation alterations implicate epigenetic modulation in precision immunotherapy.",GSE135222,27,16791,NA
NETA_000023,GSE138734,GSE138734,GEO,Unknown,Unknown,Unknown,Cell_Line,Very_Low,FALSE,NA,NA,NA,GSE138734,GSE138734,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The RNA Atlas expands the catalog of human non-coding RNAs,"The human transcriptome consists of various RNA biotypes including multiple types of non-coding RNAs (ncRNAs). Current ncRNA compendia remain incomplete partially because they are almost exclusively derived from the interrogation of small- and polyadenylated RNAs. Here, we present a more comprehensive atlas of the human transcriptome that is derived from matching polyA-, total-, and small-RNA profiles of a heterogenous collection of nearly 300 human tissues and cell lines. We report thousands of novel RNA species across all major RNA biotypes, including a hitherto poorly-cataloged class of non-polyadenylated single-exon long non-coding RNAs. In addition, we exploit intron abundance estimates from total RNA-sequencing to predict the regulatory potential of various non-coding RNAs. Our study represents a substantial expansion of the current catalogue of human ncRNAs and their regulatory interactions. All data and results are accessible through the R2 webtool and serve as a basis to further explore RNA biology and function.",GSE138734,921,20301;18573,34140680
NETA_000024,GSE139555,GSE139555,GEO,Unknown,Unknown,Unknown,Primary_Tumor,Very_Low,FALSE,NA,NA,NA,GSE139555,GSE139555,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peripheral clonal expansion of T lymphocytes associates with tumour infiltration and response to cancer immunotherapy,"We performed single-cell RNA sequencing (scRNA-seq) and deep analysis of T cell receptor (TCR) clonotypes (scTCR-seq) in cancer patients across several indications, assessing the profiles of TCRs in the various populations of T cells in tumours, normal adjacent tissue (NAT), and peripheral blood. In a subset of patients, we find clear evidence of clonotypic expansion of T effector-like cells not only within the tumour but also in NAT.",GSE139555,32,20301,NA
NETA_000025,GSE140819,GSE140819,GEO,Unknown,Unknown,Unknown,Primary_Tumor,Very_Low,FALSE,NA,NA,NA,GSE140819,GSE140819,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A single-cell and single-nucleus RNA-Seq toolbox for fresh and frozen human tumors,"Single cell genomics is essential to chart tumor ecosystems. While single cell RNA-Seq (scRNA-Seq) profiles RNA from cells dissociated from fresh tumors, single nucleus RNA-Seq (snRNA-Seq) is needed to profile frozen or hard-to-dissociate tumors. Each requires customization to different tissue and tumor types, posing a barrier to adoption. Here, we developed a systematic toolbox for profiling fresh and frozen clinical tumor samples using scRNA-Seq and snRNA-Seq, respectively. We analyzed 212,498 cells and nuclei from 39 samples across 23 specimens spanning eight tumor types of varying tissue and sample characteristics. We evaluated protocols by cell and nucleus quality, recovery rate, and cellular composition. scRNA-Seq and snRNA-Seq from matched samples recovered the same cell types, but at different proportions. Our work provides guidance for studies in a broad range of tumors, including criteria for testing and selecting methods from the toolbox for other tumors, thus paving the way for charting tumor atlases.",GSE140819,40,20795,32405060
NETA_000026,GSE141119,GSE141119,GEO,Skin,Merkel Cell,Unknown,Primary_Tumor,Medium,FALSE,NA,NA,NA,GSE141119,GSE141119,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PD-1 and TIGIT co-expression identifies a circulating CD8 T cell population predictive of response to anti-PD-1 therapy in melanoma and Merkel-cell carcinoma patients [RNA-seq],"Clinical benefit from PD-1 inhibitors relies on reinvigoration of endogenous anti-tumor immunity. Efforts to define cellular populations associated with PD-1 clinical efficacy have been largely restricted to analysis of tumor material and the description of subsets of relevant cellular-based biomarkers in the blood of PD-1 inhibitor treated cancer patients are yet to be characterized. Given the particular expression pattern of PD-1 and TIGIT inhibitory receptors on peripheral CD8 T-cell subsets and the reported importance of CD8 T cells co-expressing these two markers for anti-PD-1 efficacy, we sought to determine the distinct biological features of peripheral CD8 subsets delineated based on PD-1 and TIGIT expression. Our findings identify the PD-1+TIGIT+ (DPOS) CD8+ T-cell population as a subset of highly activated and proliferating T cells, enriched in tumor-specific T-cell clones and overexpressing CXCR5, a key marker of the recently described CD8 cytotoxic follicular T cell (Tfc) population. Strikingly, the frequency of DPOS T cells after 1 month of anti-PD-1 therapy was associated with clinical response in three independent cohorts of cancer patients treated with PD-1 inhibitor. Additionally, transcriptomic profiling of this subset described common features with the PD-1high CXCL13+ lymphocyte subset previously demonstrated in tumor infiltrates to be predictive of PD-1 blockade efficacy. Furthermore, TCR repertoire analysis described a cluster of emerging T-cell clonotypes in the DPOS population as a key feature of PD-1 therapeutic efficacy.",GSE141119,140,18573,33188038
NETA_000027,GSE141383,GSE141383,GEO,Lung,Unknown,Unknown,Primary_Tumor,Low,FALSE,NA,NA,NA,GSE141383,GSE141383,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Single-cell characterization of macrophages in glioblastoma reveals MARCO as a mesenchymal pro-tumor marker,"Macrophages are the most common infiltrating immune cells in glioblastoma (GBM), and play a wide variety of pro-tumor and anti-tumor roles. However, the different subpopulations of macrophages and their effects on the tumor microenvironment remain poorly understood. Here, we combine new and previously-published single-cell RNA-seq data from 86,279 single cells from a total of 63 gliomas to profile 17,774 individual macrophages. Unsupervised clustering revealed an anti-inflammatory subpopulation of macrophages characterized by expression of MARCO (macrophage receptor with collagenous structure), a gene which has not been previously well-characterized in gliomas. MARCO is almost exclusively expressed in macrophages of IDH1-wildtype GBM rather than IDH1-mutated GBM or lower-grade gliomas. Previous studies have implicated MARCO as an unfavorable marker in melanoma and non-small-cell lung cancer; here, we find that bulk MARCO expression is associated with worse prognosis in TCGA glioblastomas, and associates with the mesenchymal expression subtype. Our single-cell analysis shows that this previously-reported mesenchymal signature primarily arises from MARCO-expressing macrophages. These MARCO-expressing macrophages differentially over-express gene sets related to hypoxia and the epithelial-mesenchymal transition, and under-express gene sets related to inflammation and antigen presentation. We show evidence that MARCO-expressing macrophages are recruited from the blood (as opposed to being resident microglia), and paired single-cell analysis of tumor and myeloid cells demonstrate that this recruitment may be driven by known chemoattractant factors. Furthermore, MARCO expression is significantly altered over the course of treatment with PD1 checkpoint inhibitors. These findings illustrate a novel myeloid subpopulation that drives tumor progression in glioblastomas, and suggest potential therapeutic targets to prevent their recruitment glioblastoma.",GSE141383,9,18573,34011400
NETA_000028,GSE141832,GSE141832,GEO,Skin,Atypical Carcinoid,Unknown,Cell_Line,Medium,FALSE,NA,NA,NA,GSE141832,GSE141832,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WaGa single cell RNA sequencing of the MCC cell line WaGa under HDAC inhibitor treatment compared to untreated WaGa control cells,The Merkel cell carcinoma cell line (MCC) WaGa was sequenced without and under HDAC inhibitor treatment using the 10x Genomics 3' Chromium v2.0 platform. The treatment induced changes were analysed on a single cell level.,GSE141832,2,20301,NA
NETA_000029,GSE143791,GSE143791,GEO,Pancreas,Unknown,Unknown,Cell_Line,Low,FALSE,NA,NA,NA,GSE143791,GSE143791,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human prostate cancer bone metastases have an actionable immunosuppressive microenvironment,"We collected unique sets of tissue fractions from each patient: solid metastatic tissue (Tumor fraction), liquid bone marrow at the site of the metastasis (Involved), as well as liquid bone marrow from a vertebral body distant from the tumor site (Distal). This allowed for a comparison within the same individual, controlling for inter-individual variation. Bone marrow samples from patients undergoing hip replacement surgery (Benign) served as a non-malignant comparator group. The transcriptional composition of all samples was assessed using single-cell RNA-seq (scRNA-seq).",GSE143791,41,20301;21103;9052,34719426
NETA_000030,GSE147815,GSE147815,GEO,Skin,Merkel Cell,G2,Cell_Line,High,FALSE,NA,NA,NA,GSE147815,GSE147815,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Transcriptomic maps of pharmacological LSD1 inhibition in MCC [QUANTseq],"Merkel cell carcinoma (MCC) is a highly aggressive, neuroendocrine skin cancer that lacks actionable mutations, which could be utilized for targeted therapies. Epigenetic regulators governing cell identity may represent unexplored therapeutic entry points. Here, we targeted epigenetic regulators in a pharmacological screen and discovered that the lysine-specific histone demethylase 1A (LSD1/KDM1A) is required for MCC growth in vitro and in vivo. We show that LSD1 inhibition in MCC disrupts the LSD1-CoREST complex leading to displacement and degradation of HMG20B (BRAF35), a poorly characterized complex member that is essential for MCC proliferation. Inhibition of LSD1 causes derepression of transcriptional master regulators of the neuronal lineage, activates a gene expression signature resembling normal Merkel cells, and induces cell cycle arrest and cell death. Our study unveils the importance of LSD1 for proliferation and maintaining cell identity in MCC. There is growing evidence that cancer cells exploit cellular plasticity and dedifferentiation programs to evade destruction by the immune system. The combination of LSD1 inhibitors with checkpoint inhibitors may thus represent a promising treatment strategy for MCC patients.",GSE147815,12,16791,33026191
NETA_000031,GSE147816,GSE147816,GEO,Skin,Merkel Cell,G2,Cell_Line,High,FALSE,NA,NA,NA,GSE147816,GSE147816,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Transcriptomic maps of pharmacological LSD1 inhibition in MCC [SLAMseq],"Merkel cell carcinoma (MCC) is a highly aggressive, neuroendocrine skin cancer that lacks actionable mutations, which could be utilized for targeted therapies. Epigenetic regulators governing cell identity may represent unexplored therapeutic entry points. Here, we targeted epigenetic regulators in a pharmacological screen and discovered that the lysine-specific histone demethylase 1A (LSD1/KDM1A) is required for MCC growth in vitro and in vivo. We show that LSD1 inhibition in MCC disrupts the LSD1-CoREST complex leading to displacement and degradation of HMG20B (BRAF35), a poorly characterized complex member that is essential for MCC proliferation. Inhibition of LSD1 causes derepression of transcriptional master regulators of the neuronal lineage, activates a gene expression signature resembling normal Merkel cells, and induces cell cycle arrest and cell death. Our study unveils the importance of LSD1 for proliferation and maintaining cell identity in MCC. There is growing evidence that cancer cells exploit cellular plasticity and dedifferentiation programs to evade destruction by the immune system. The combination of LSD1 inhibitors with checkpoint inhibitors may thus represent a promising treatment strategy for MCC patients.",GSE147816,12,24676,33026191
NETA_000032,GSE149035,GSE149035,GEO,Lung,SCLC,G3,Cell_Line,High,FALSE,NA,NA,NA,GSE149035,GSE149035,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEPACAM2 expression is specific to small cell cancers and regulates cell-matrix interactions,"HEPACAM2 is a member of the immunoglobulin-like superfamily about which little is known. We initially discovered specific high expression of this gene in small cell lung cancer (SCLC) relative to non-small cell lung cancer (NSCLC), similar to several neuroendocrine genes. Further examination of RNA-seq data from the Cancer Cell Line Encyclopedia and the Cancer Genome Atlas revealed that HEPACAM2 was highly expressed only in SCLC relative to all other cancers. HEPACAM2 expression was greater in SCLC compared with matching normal tissue; and also compared with pulmonary carcinoids. Although endogenous HEPACAM2 could not be detected by western blotting SCLC cells, stable over-expression of FLAG-tagged HEPACAM2 in NSCLC cells allowed detection of a ~70 kDa protein that was reduced to ~50 kDa by tunicamycin treatment, indicating its modification by glycosylation. Biotin labelling experiments further demonstrated that HEPACAM2 was present on the cell surface. Interestingly, in vitro experiments showed that HEPACAM2 over-expressing cells demonstrated more rapid cell attachment and slower wound healing relative to parental controls. This result was supported by RNA-seq analyses that revealed significant changes in gene expression related to cell adhesion and migration pathways in HEPACAM2 over-expressing cells, however validation assays demonstrated increased, not decreased, MMP2 and MMP9 expression. Remarkably, stable CRISPR knockdown of endogenous HEPACAM2 had no significant effects by pathway analysis. Nevertheless, specific and high expression of HEPACAM2 in SCLC suggests that it plays a unique and important role in SCLC biology and whose cell surface location may provide an attractive therapeutic target for this cancer.",GSE149035,24,24676,39301750
NETA_000033,GSE150560,GSE150560,GEO,Lung,Unknown,Unknown,Primary_Tumor,Low,FALSE,NA,NA,NA,GSE150560,GSE150560,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Comparative transcriptome of cancer cells with enhanced brain tropism,Comparative transcriptome analysis of WM266.4 versus WM266.4-BrM3 human melanoma cells and PC9 versus PC9-BrM4 human lung cancer cells,GSE150560,8,16791,32891059
